variant,method,true,estimate,se,covered,rep,seed
Outcome compression,Design erasure,1.0648654467233292,1.0553637502317241,0.0857715651702015,1,23,1171789617
Outcome compression,Admissible refinement,1.0648654467233292,0.997589210908754,0.09116351227803757,1,23,1171789617
Outcome compression,Oracle state,1.0648654467233292,0.9875292865741473,0.08908706331469084,1,23,1171789617
Nonclassical representation,Design erasure,1.0618757075271044,1.203381457273482,0.08030382273847493,1,23,1171789617
Nonclassical representation,Admissible refinement,1.0618757075271044,1.178232494033285,0.08229038019323831,1,23,1171789617
Nonclassical representation,Oracle state,1.0618757075271044,1.1394196913147814,0.08055738741485598,1,23,1171789617
Baseline,Design erasure,1.0758938652745609,1.1716984997754225,0.09362178410515151,1,24,2631666986
Baseline,Admissible refinement,1.0758938652745609,1.0407849441644017,0.09410290531646848,1,24,2631666986
Baseline,Oracle state,1.0758938652745609,1.0087220550911886,0.09674947781377863,1,24,2631666986
Positivity stress,Design erasure,1.0338885552811035,1.4183680765051594,0.09229238810070194,0,24,2631666986
Positivity stress,Admissible refinement,1.0338885552811035,1.1904856435699727,0.08984699925954301,1,24,2631666986
Positivity stress,Oracle state,1.0338885552811035,1.1718906529347917,0.08737548728751396,1,24,2631666986
Outcome compression,Design erasure,1.083296769301487,1.2444421363681843,0.08833030429919358,1,24,2631666986
Outcome compression,Admissible refinement,1.083296769301487,1.1907420927823922,0.08924289252860808,1,24,2631666986
Outcome compression,Oracle state,1.083296769301487,1.182558640016719,0.08988701166362253,1,24,2631666986
Nonclassical representation,Design erasure,1.0404213531973616,1.0641583253423843,0.08795309012130106,1,24,2631666986
Nonclassical representation,Admissible refinement,1.0404213531973616,1.0184335555129083,0.08888834951257545,1,24,2631666986
Nonclassical representation,Oracle state,1.0404213531973616,1.0218716348036712,0.08672417255980397,1,24,2631666986
Baseline,Design erasure,1.0596314610553879,1.309151016777257,0.09350546707054427,0,25,4012447044
Baseline,Admissible refinement,1.0596314610553879,1.1597215377018038,0.09249267524438634,1,25,4012447044
Baseline,Oracle state,1.0596314610553879,1.1566479489170265,0.09113521839986748,1,25,4012447044
Positivity stress,Design erasure,1.0741464409598755,1.382489792227437,0.10822558349836862,0,25,4012447044
Positivity stress,Admissible refinement,1.0741464409598755,1.1495543947414635,0.11312148664242785,1,25,4012447044
Positivity stress,Oracle state,1.0741464409598755,1.1861578600536922,0.10977159212411515,1,25,4012447044
Outcome compression,Design erasure,1.0399729920847542,1.180424689611173,0.09951218920260348,1,25,4012447044
Outcome compression,Admissible refinement,1.0399729920847542,1.129327243436296,0.10318941463483779,1,25,4012447044
Outcome compression,Oracle state,1.0399729920847542,1.1329378659609175,0.10081859102799191,1,25,4012447044
Nonclassical representation,Design erasure,1.0522423428433565,1.057191017291986,0.0778949749889768,1,25,4012447044
Nonclassical representation,Admissible refinement,1.0522423428433565,1.0117862153533237,0.07783209094408931,1,25,4012447044
Nonclassical representation,Oracle state,1.0522423428433565,1.0283277186194646,0.07568621238689138,1,25,4012447044
Baseline,Design erasure,1.1227745779534521,1.3925197291668159,0.09112430369589418,0,26,1374784026
Baseline,Admissible refinement,1.1227745779534521,1.2810649950578572,0.0836680805319525,1,26,1374784026
Baseline,Oracle state,1.1227745779534521,1.310280697962762,0.08327433772087045,0,26,1374784026
Positivity stress,Design erasure,1.1110880534156924,1.1636279896061374,0.10731222249748626,1,26,1374784026
Positivity stress,Admissible refinement,1.1110880534156924,0.9362307333411969,0.11672148370610756,1,26,1374784026
Positivity stress,Oracle state,1.1110880534156924,0.9488263403596868,0.11377914165327113,1,26,1374784026
Outcome compression,Design erasure,1.073069831091174,1.135438175871129,0.09141502193175617,1,26,1374784026
Outcome compression,Admissible refinement,1.073069831091174,1.0894651462782523,0.09382603739079487,1,26,1374784026
Outcome compression,Oracle state,1.073069831091174,1.089443976649034,0.09029665068541419,1,26,1374784026
Nonclassical representation,Design erasure,1.111286195199393,1.059724941492442,0.08914641768153748,1,26,1374784026
Nonclassical representation,Admissible refinement,1.111286195199393,1.0029163015826816,0.09400175803422166,1,26,1374784026
Nonclassical representation,Oracle state,1.111286195199393,0.9895066649315958,0.08717858592337305,1,26,1374784026
Baseline,Design erasure,1.0326520320586634,1.1836284061003348,0.10463383053526262,1,27,4045610956
Baseline,Admissible refinement,1.0326520320586634,0.9953698810349697,0.10354504060323765,1,27,4045610956
Baseline,Oracle state,1.0326520320586634,0.9970504278761562,0.10041037005281894,1,27,4045610956
Positivity stress,Design erasure,1.0481388241070368,1.0621557616093413,0.09187073518612296,1,27,4045610956
Positivity stress,Admissible refinement,1.0481388241070368,0.8045286966017068,0.09204442921816827,0,27,4045610956
Positivity stress,Oracle state,1.0481388241070368,0.8381457377062287,0.09073794917440589,0,27,4045610956
Outcome compression,Design erasure,1.0954477150056918,1.2038470996040445,0.0868764144138726,1,27,4045610956
Outcome compression,Admissible refinement,1.0954477150056918,1.0901812201048113,0.09049140893557163,1,27,4045610956
Outcome compression,Oracle state,1.0954477150056918,1.1070551824637294,0.08747637247436835,1,27,4045610956
Nonclassical representation,Design erasure,1.0549380226796523,1.0745547492008252,0.08788581050169311,1,27,4045610956
Nonclassical representation,Admissible refinement,1.0549380226796523,1.0381530632616014,0.08930020824241047,1,27,4045610956
Nonclassical representation,Oracle state,1.0549380226796523,1.0128782603153212,0.08740777811149116,1,27,4045610956
Baseline,Design erasure,1.0326096883679916,1.2296882932102697,0.09205735362322409,0,28,2890160235
Baseline,Admissible refinement,1.0326096883679916,1.0488154774993088,0.09234324571415417,1,28,2890160235
Baseline,Oracle state,1.0326096883679916,1.0528092830055629,0.09091758478906302,1,28,2890160235
Positivity stress,Design erasure,1.091442906480368,1.2006840485858157,0.10601752969485669,1,28,2890160235
Positivity stress,Admissible refinement,1.091442906480368,0.9135326387367608,0.10804305704063029,1,28,2890160235
Positivity stress,Oracle state,1.091442906480368,0.9179041745849799,0.10398933095367702,1,28,2890160235
Outcome compression,Design erasure,1.0708987690910208,1.0036826238660397,0.08962873199628336,1,28,2890160235
Outcome compression,Admissible refinement,1.0708987690910208,0.9296650936448192,0.09507877399904897,1,28,2890160235
Outcome compression,Oracle state,1.0708987690910208,0.9301128042571666,0.09068387449046655,1,28,2890160235
Nonclassical representation,Design erasure,1.0731990584121975,1.2392554966099365,0.09066800706480611,1,28,2890160235
Nonclassical representation,Admissible refinement,1.0731990584121975,1.2055664020045798,0.09286856968945503,1,28,2890160235
Nonclassical representation,Oracle state,1.0731990584121975,1.1675732711044124,0.08995344010015495,1,28,2890160235
Baseline,Design erasure,1.0472908481336953,1.0753193113195298,0.10152351690291077,1,29,4168869150
Baseline,Admissible refinement,1.0472908481336953,0.942293727638539,0.094968413766259,1,29,4168869150
Baseline,Oracle state,1.0472908481336953,0.9778168970010437,0.09263595169857573,1,29,4168869150
Positivity stress,Design erasure,1.0393667545499015,1.3171912167217459,0.07973327807481391,0,29,4168869150
Positivity stress,Admissible refinement,1.0393667545499015,1.0663585713403336,0.08768538077608955,1,29,4168869150
Positivity stress,Oracle state,1.0393667545499015,1.0958622032115193,0.08405725369087275,1,29,4168869150
Outcome compression,Design erasure,1.0555130090660823,1.3467287906980603,0.08734417869188897,0,29,4168869150
Outcome compression,Admissible refinement,1.0555130090660823,1.2926707505438315,0.08748151862519117,0,29,4168869150
Outcome compression,Oracle state,1.0555130090660823,1.3108860241908293,0.08776505084057483,0,29,4168869150
Nonclassical representation,Design erasure,1.0922604990712323,1.1770638511653475,0.08278283862870335,1,29,4168869150
Nonclassical representation,Admissible refinement,1.0922604990712323,1.1070651843925363,0.08616728084161057,1,29,4168869150
Nonclassical representation,Oracle state,1.0922604990712323,1.0979141340482874,0.08104738869314881,1,29,4168869150
Baseline,Design erasure,1.0912889458963464,1.2366859184694015,0.09573409009635983,1,30,2704256101
Baseline,Admissible refinement,1.0912889458963464,1.1208619701667748,0.09722183968446965,1,30,2704256101
Baseline,Oracle state,1.0912889458963464,1.1265624543658008,0.09645504534924573,1,30,2704256101
Positivity stress,Design erasure,1.0665591986674214,1.3699863255935176,0.08787467835766093,0,30,2704256101
Positivity stress,Admissible refinement,1.0665591986674214,1.1241209372173142,0.099260400778929,1,30,2704256101
Positivity stress,Oracle state,1.0665591986674214,1.1563029310127728,0.09315183218561059,1,30,2704256101
Outcome compression,Design erasure,1.053290548700931,1.0349936134075695,0.08698642297202337,1,30,2704256101
Outcome compression,Admissible refinement,1.053290548700931,0.9706556278842621,0.08670452397279513,1,30,2704256101
Outcome compression,Oracle state,1.053290548700931,0.9753744874818906,0.08671409133568429,1,30,2704256101
Nonclassical representation,Design erasure,1.056686651916106,1.0109906317443775,0.08543494945973015,1,30,2704256101
Nonclassical representation,Admissible refinement,1.056686651916106,0.9769498470970855,0.08576023775188031,1,30,2704256101
Nonclassical representation,Oracle state,1.056686651916106,1.0020657382181102,0.08164973020887839,1,30,2704256101
Baseline,Design erasure,1.0746708001730898,1.3364788271812826,0.0869794223607525,0,31,1697449879
Baseline,Admissible refinement,1.0746708001730898,1.199298446759674,0.0864446141180345,1,31,1697449879
Baseline,Oracle state,1.0746708001730898,1.1850875187814098,0.0832161737085908,1,31,1697449879
Positivity stress,Design erasure,1.065825907364978,1.4649255774887568,0.10460717882438404,0,31,1697449879
Positivity stress,Admissible refinement,1.065825907364978,1.2170160562540913,0.09595642150660845,1,31,1697449879
Positivity stress,Oracle state,1.065825907364978,1.1834911106223085,0.09150612958103979,1,31,1697449879
Outcome compression,Design erasure,1.0757428312642467,1.0056950612093123,0.08943136039040386,1,31,1697449879
Outcome compression,Admissible refinement,1.0757428312642467,0.9210586162804922,0.0917617559246298,1,31,1697449879
Outcome compression,Oracle state,1.0757428312642467,0.9523705438538308,0.0882848784610815,1,31,1697449879
Nonclassical representation,Design erasure,1.1055559093018377,1.1704090874538269,0.0862334566499507,1,31,1697449879
Nonclassical representation,Admissible refinement,1.1055559093018377,1.1444807887407098,0.08591341320653488,1,31,1697449879
Nonclassical representation,Oracle state,1.1055559093018377,1.1274467657632519,0.08779139437257513,1,31,1697449879
Baseline,Design erasure,1.0798186262089993,1.1651864688200253,0.08899349783624433,1,32,2347755480
Baseline,Admissible refinement,1.0798186262089993,1.0121076695293787,0.08720358593964438,1,32,2347755480
Baseline,Oracle state,1.0798186262089993,1.0226430423257642,0.08698535582333852,1,32,2347755480
Positivity stress,Design erasure,1.0383037047629946,1.2769477997703342,0.09766287721246912,0,32,2347755480
Positivity stress,Admissible refinement,1.0383037047629946,1.0523114839201704,0.098576053801519,1,32,2347755480
Positivity stress,Oracle state,1.0383037047629946,1.0603232706797003,0.09710060448199107,1,32,2347755480
Outcome compression,Design erasure,1.0702724794219824,1.2810704410413452,0.09759931338097101,0,32,2347755480
Outcome compression,Admissible refinement,1.0702724794219824,1.2459676602313692,0.1039112384299176,1,32,2347755480
Outcome compression,Oracle state,1.0702724794219824,1.234556258279678,0.1009413551827856,1,32,2347755480
Nonclassical representation,Design erasure,1.0740516976574908,1.0598010078680646,0.09366146942236936,1,32,2347755480
Nonclassical representation,Admissible refinement,1.0740516976574908,0.9961021749771523,0.09536276855429256,1,32,2347755480
Nonclassical representation,Oracle state,1.0740516976574908,0.9825689640785868,0.09139416815471418,1,32,2347755480
Baseline,Design erasure,1.0266206452436135,1.150416241418226,0.08868409095785462,1,33,2829888893
Baseline,Admissible refinement,1.0266206452436135,1.0072661565491705,0.08468181500303,1,33,2829888893
Baseline,Oracle state,1.0266206452436135,0.9912236717365606,0.08071595207515983,1,33,2829888893
Positivity stress,Design erasure,1.081029850248,1.3169473502918914,0.10489828422929973,0,33,2829888893
Positivity stress,Admissible refinement,1.081029850248,1.0805314336986909,0.10723926080542769,1,33,2829888893
Positivity stress,Oracle state,1.081029850248,1.0891698734151465,0.10710862645561692,1,33,2829888893
Outcome compression,Design erasure,1.048924035436569,1.1873726422934556,0.08324011727905507,1,33,2829888893
Outcome compression,Admissible refinement,1.048924035436569,1.122530791059859,0.08381392016108795,1,33,2829888893
Outcome compression,Oracle state,1.048924035436569,1.108901838621418,0.08194323175440799,1,33,2829888893
Nonclassical representation,Design erasure,1.08761111437055,1.0508791045807,0.09564957001973691,1,33,2829888893
Nonclassical representation,Admissible refinement,1.08761111437055,1.0185492764396544,0.09334083712476089,1,33,2829888893
Nonclassical representation,Oracle state,1.08761111437055,1.0460688510849316,0.09348067399712646,1,33,2829888893
Baseline,Design erasure,1.075926674028374,1.0833586847653207,0.09151253540711808,1,34,4276671850
Baseline,Admissible refinement,1.075926674028374,0.9187182122937589,0.08578613220676051,1,34,4276671850
Baseline,Oracle state,1.075926674028374,0.9289940379142421,0.08795543118113693,1,34,4276671850
Positivity stress,Design erasure,1.0634810919665094,1.4770778064346382,0.1068272564302503,0,34,4276671850
Positivity stress,Admissible refinement,1.0634810919665094,1.1709555854055023,0.11516531221204261,1,34,4276671850
Positivity stress,Oracle state,1.0634810919665094,1.1467269315254367,0.11579453810951325,1,34,4276671850
Outcome compression,Design erasure,1.046162345932425,1.2803980379066098,0.08030132244423654,0,34,4276671850
Outcome compression,Admissible refinement,1.046162345932425,1.2295640468174984,0.08356611890954718,0,34,4276671850
